name,amenity,shop,tourism,man_made,category,lon,lat,major_category,ward_name
Jubilee Centre Karen,clinic,,,,clinic,36.757517,-1.3407826,Health,Karen
Sibiloi Restaurant,restaurant,,,,restaurant,36.7563066,-1.3409968,Food & Drink,Karen
Rubis,fuel,,,,fuel,36.7537955,-1.3411754,Transport,Karen
China Plate,restaurant,,,,restaurant,36.8062511,-1.2923537,Food & Drink,Kilimani
drinking_water,drinking_water,,,,drinking_water,36.840543,-1.3074866,Water & Sanitation,Nairobi South
drinking_water,drinking_water,,,,drinking_water,36.8402314,-1.3082111,Water & Sanitation,Nairobi South
drinking_water,drinking_water,,,,drinking_water,36.8410912,-1.3077599,Water & Sanitation,Nairobi South
drinking_water,drinking_water,,,,drinking_water,36.8406021,-1.3073475,Water & Sanitation,Nairobi South
drinking_water,drinking_water,,,,drinking_water,36.8397186,-1.3070812,Water & Sanitation,Landimawe
drinking_water,drinking_water,,,,drinking_water,36.8392968,-1.3084692,Water & Sanitation,Nairobi South
drinking_water,drinking_water,,,,drinking_water,36.8390501,-1.3087208,Water & Sanitation,Nairobi South
drinking_water,drinking_water,,,,drinking_water,36.8405838,-1.3078165,Water & Sanitation,Nairobi South
drinking_water,drinking_water,,,,drinking_water,36.8412898,-1.3072453,Water & Sanitation,Landimawe
drinking_water,drinking_water,,,,drinking_water,36.8408719,-1.308252,Water & Sanitation,Nairobi South
drinking_water,drinking_water,,,,drinking_water,36.8403659,-1.3076677,Water & Sanitation,Nairobi South
drinking_water,drinking_water,,,,drinking_water,36.836608,-1.307934,Water & Sanitation,Landimawe
drinking_water,drinking_water,,,,drinking_water,36.836638,-1.308067,Water & Sanitation,Landimawe
drinking_water,drinking_water,,,,drinking_water,36.8369189,-1.3094276,Water & Sanitation,Nairobi South
drinking_water,drinking_water,,,,drinking_water,36.8369241,-1.3094286,Water & Sanitation,Nairobi South
drinking_water,drinking_water,,,,drinking_water,36.8392334,-1.3077055,Water & Sanitation,Landimawe
drinking_water,drinking_water,,,,drinking_water,36.8407228,-1.3085054,Water & Sanitation,Nairobi South
drinking_water,drinking_water,,,,drinking_water,36.8406787,-1.3072698,Water & Sanitation,Nairobi South
drinking_water,drinking_water,,,,drinking_water,36.8400701,-1.3079142,Water & Sanitation,Nairobi South
drinking_water,drinking_water,,,,drinking_water,36.839434,-1.3091091,Water & Sanitation,Nairobi South
drinking_water,drinking_water,,,,drinking_water,36.8366485,-1.3078723,Water & Sanitation,Landimawe
drinking_water,drinking_water,,,,drinking_water,36.8369773,-1.3083718,Water & Sanitation,Nairobi South
drinking_water,drinking_water,,,,drinking_water,36.8367168,-1.3084702,Water & Sanitation,Nairobi South
drinking_water,drinking_water,,,,drinking_water,36.8369007,-1.308499,Water & Sanitation,Nairobi South
drinking_water,drinking_water,,,,drinking_water,36.8364614,-1.3086972,Water & Sanitation,Nairobi South
drinking_water,drinking_water,,,,drinking_water,36.8368382,-1.3088252,Water & Sanitation,Nairobi South
drinking_water,drinking_water,,,,drinking_water,36.8367923,-1.3089049,Water & Sanitation,Nairobi South
drinking_water,drinking_water,,,,drinking_water,36.836671,-1.308949,Water & Sanitation,Nairobi South
drinking_water,drinking_water,,,,drinking_water,36.8364912,-1.3091709,Water & Sanitation,Nairobi South
drinking_water,drinking_water,,,,drinking_water,36.836569,-1.3091949,Water & Sanitation,Nairobi South
drinking_water,drinking_water,,,,drinking_water,36.8366801,-1.3092379,Water & Sanitation,Nairobi South
drinking_water,drinking_water,,,,drinking_water,36.8378846,-1.3082277,Water & Sanitation,Landimawe
drinking_water,drinking_water,,,,drinking_water,36.8361241,-1.3078942,Water & Sanitation,Landimawe
drinking_water,drinking_water,,,,drinking_water,36.8363794,-1.308087,Water & Sanitation,Landimawe
drinking_water,drinking_water,,,,drinking_water,36.8411529,-1.3079092,Water & Sanitation,Nairobi South
drinking_water,drinking_water,,,,drinking_water,36.840673,-1.3082852,Water & Sanitation,Nairobi South
drinking_water,drinking_water,,,,drinking_water,36.8408921,-1.3080215,Water & Sanitation,Nairobi South
drinking_water,drinking_water,,,,drinking_water,36.8405889,-1.3079354,Water & Sanitation,Nairobi South
drinking_water,drinking_water,,,,drinking_water,36.8400147,-1.30744,Water & Sanitation,Nairobi South
drinking_water,drinking_water,,,,drinking_water,36.8369702,-1.3082139,Water & Sanitation,Landimawe
drinking_water,drinking_water,,,,drinking_water,36.836767,-1.308769,Water & Sanitation,Nairobi South
drinking_water,drinking_water,,,,drinking_water,36.8379198,-1.3079666,Water & Sanitation,Landimawe
drinking_water,drinking_water,,,,drinking_water,36.8378853,-1.3082118,Water & Sanitation,Landimawe
drinking_water,drinking_water,,,,drinking_water,36.837912,-1.3082245,Water & Sanitation,Landimawe
drinking_water,drinking_water,,,,drinking_water,36.8380012,-1.3089826,Water & Sanitation,Nairobi South
drinking_water,drinking_water,,,,drinking_water,36.8380229,-1.3090061,Water & Sanitation,Nairobi South
drinking_water,drinking_water,,,,drinking_water,36.8361273,-1.3078887,Water & Sanitation,Landimawe
drinking_water,drinking_water,,,,drinking_water,36.8390221,-1.3078612,Water & Sanitation,Landimawe
drinking_water,drinking_water,,,,drinking_water,36.8392181,-1.3078697,Water & Sanitation,Nairobi South
drinking_water,drinking_water,,,,drinking_water,36.838739,-1.30788,Water & Sanitation,Landimawe
drinking_water,drinking_water,,,,drinking_water,36.8387683,-1.3079619,Water & Sanitation,Landimawe
drinking_water,drinking_water,,,,drinking_water,36.8365296,-1.3094301,Water & Sanitation,Nairobi South
drinking_water,drinking_water,,,,drinking_water,36.836627,-1.309712,Water & Sanitation,Nairobi South
drinking_water,drinking_water,,,,drinking_water,36.8388833,-1.3082998,Water & Sanitation,Nairobi South
drinking_water,drinking_water,,,,drinking_water,36.8387773,-1.3078443,Water & Sanitation,Landimawe
drinking_water,drinking_water,,,,drinking_water,36.8383746,-1.308345,Water & Sanitation,Nairobi South
drinking_water,drinking_water,,,,drinking_water,36.8397742,-1.307377,Water & Sanitation,Landimawe
drinking_water,drinking_water,,,,drinking_water,36.8394208,-1.3074156,Water & Sanitation,Landimawe
drinking_water,drinking_water,,,,drinking_water,36.837882,-1.308456,Water & Sanitation,Nairobi South
drinking_water,drinking_water,,,,drinking_water,36.8384599,-1.308746,Water & Sanitation,Nairobi South
drinking_water,drinking_water,,,,drinking_water,36.8384619,-1.3087489,Water & Sanitation,Nairobi South
drinking_water,drinking_water,,,,drinking_water,36.8368157,-1.3098964,Water & Sanitation,Nairobi South
drinking_water,drinking_water,,,,drinking_water,36.8370052,-1.3100827,Water & Sanitation,Nairobi South
drinking_water,drinking_water,,,,drinking_water,36.8369311,-1.3096087,Water & Sanitation,Nairobi South
drinking_water,drinking_water,,,,drinking_water,36.8379334,-1.3077615,Water & Sanitation,Landimawe
drinking_water,drinking_water,,,,drinking_water,36.837953,-1.3078899,Water & Sanitation,Landimawe
drinking_water,drinking_water,,,,drinking_water,36.8379072,-1.3081965,Water & Sanitation,Landimawe
drinking_water,drinking_water,,,,drinking_water,36.8378081,-1.3087771,Water & Sanitation,Nairobi South
drinking_water,drinking_water,,,,drinking_water,36.8366163,-1.3081135,Water & Sanitation,Landimawe
drinking_water,drinking_water,,,,drinking_water,36.8362203,-1.3081528,Water & Sanitation,Landimawe
drinking_water,drinking_water,,,,drinking_water,36.8384072,-1.3080329,Water & Sanitation,Landimawe
drinking_water,drinking_water,,,,drinking_water,36.8389598,-1.3081172,Water & Sanitation,Nairobi South
drinking_water,drinking_water,,,,drinking_water,36.8383564,-1.3081696,Water & Sanitation,Landimawe
drinking_water,drinking_water,,,,drinking_water,36.83906,-1.308462,Water & Sanitation,Nairobi South
drinking_water,drinking_water,,,,drinking_water,36.8361894,-1.3083126,Water & Sanitation,Nairobi South
drinking_water,drinking_water,,,,drinking_water,36.8376068,-1.3083223,Water & Sanitation,Landimawe
drinking_water,drinking_water,,,,drinking_water,36.8364726,-1.3083915,Water & Sanitation,Nairobi South
drinking_water,drinking_water,,,,drinking_water,36.837698,-1.3084565,Water & Sanitation,Nairobi South
drinking_water,drinking_water,,,,drinking_water,36.8372659,-1.3087079,Water & Sanitation,Nairobi South
drinking_water,drinking_water,,,,drinking_water,36.837388,-1.3087662,Water & Sanitation,Nairobi South
drinking_water,drinking_water,,,,drinking_water,36.8361595,-1.3088126,Water & Sanitation,Nairobi South
drinking_water,drinking_water,,,,drinking_water,36.8371841,-1.3089592,Water & Sanitation,Nairobi South
drinking_water,drinking_water,,,,drinking_water,36.8394258,-1.3073717,Water & Sanitation,Landimawe
drinking_water,drinking_water,,,,drinking_water,36.8395093,-1.3076319,Water & Sanitation,Nairobi South
drinking_water,drinking_water,,,,drinking_water,36.8399931,-1.307734,Water & Sanitation,Nairobi South
drinking_water,drinking_water,,,,drinking_water,36.8400661,-1.3079657,Water & Sanitation,Nairobi South
drinking_water,drinking_water,,,,drinking_water,36.8399485,-1.3080151,Water & Sanitation,Nairobi South
drinking_water,drinking_water,,,,drinking_water,36.8397383,-1.3080185,Water & Sanitation,Nairobi South
drinking_water,drinking_water,,,,drinking_water,36.8400336,-1.3081549,Water & Sanitation,Nairobi South
drinking_water,drinking_water,,,,drinking_water,36.8397226,-1.3082979,Water & Sanitation,Nairobi South
drinking_water,drinking_water,,,,drinking_water,36.838143,-1.309029,Water & Sanitation,Nairobi South
drinking_water,drinking_water,,,,drinking_water,36.8375439,-1.3090871,Water & Sanitation,Nairobi South
drinking_water,drinking_water,,,,drinking_water,36.8375302,-1.3090951,Water & Sanitation,Nairobi South
drinking_water,drinking_water,,,,drinking_water,36.839292,-1.308666,Water & Sanitation,Nairobi South
drinking_water,drinking_water,,,,drinking_water,36.8392373,-1.3089131,Water & Sanitation,Nairobi South
Miriams Place,pub,,,,pub,36.9554655,-1.471965,Food & Drink,Oloosirkon/Sholinke
Oshwall Community Centre,place_of_worship,,,,place_of_worship,36.8055987,-1.2599275,Religion,Parklands/Highridge
Kumisa SACCO,bank,,,,bank,36.841188,-1.1716938,Finance,Riabai
Brew Bistro,restaurant,,,,restaurant,36.7655211,-1.2992947,Food & Drink,Kilimani
Sts. Peter & Paul Catholic Church Nursey School,school,,,,school,36.8342316,-1.170843,Education,Riabai
Yum Deliveries,restaurant,,,,restaurant,36.7729434,-1.2998733,Food & Drink,Kilimani
Total Limuru Road,fuel,,,,fuel,36.8264773,-1.2593873,Transport,Karura
Mugz & Brewz,restaurant,,,,restaurant,36.7730242,-1.2998688,Food & Drink,Kilimani
Kamsamba,drinking_water,,,,drinking_water,36.8440335,-1.3125382,Water & Sanitation,Nairobi South
Banta Villa Restaurant,restaurant,,,,restaurant,36.9653754,-1.2792548,Food & Drink,Mihango
Millennium Academy,school,,,,school,36.8650356,-1.2582115,Education,Ngei
Chef Sarah's Kitchen,food_court,,,,food_court,36.696787,-1.2560664,Other,Kinoo
M-PESA,bureau_de_change,,,,bureau_de_change,36.8402744,-1.3058822,Finance,Landimawe
Kinoo SDA,place_of_worship,,,,place_of_worship,36.6883258,-1.2510014,Religion,Kinoo
Indigo Spice,restaurant,,,,restaurant,36.8099038,-1.2691318,Food & Drink,Karura
Ismailia Restaurant,restaurant,,,,restaurant,36.8065881,-1.2654218,Food & Drink,Karura
J Eatz Indian Restaurant,restaurant,,,,restaurant,36.8095501,-1.2693776,Food & Drink,Karura
Java Rosslyn Riviera,restaurant,,,,restaurant,36.7918972,-1.2761391,Food & Drink,Kileleshwa
Simco Filling Station,fuel,,,,fuel,36.8326916,-1.2050034,Transport,Township (Kiambu)
Limar Place,restaurant,,,,restaurant,36.7918389,-1.2757517,Food & Drink,Kileleshwa
drinking_water,drinking_water,,,,drinking_water,36.8392309,-1.3078313,Water & Sanitation,Landimawe
Genesis Joy Project Institute,school,,,,school,36.8546542,-1.2613593,Education,Utalii
drinking_water,drinking_water,,,,drinking_water,36.8392666,-1.3082154,Water & Sanitation,Nairobi South
drinking_water,drinking_water,,,,drinking_water,36.8386965,-1.3085466,Water & Sanitation,Nairobi South
drinking_water,drinking_water,,,,drinking_water,36.8392098,-1.3080755,Water & Sanitation,Nairobi South
drinking_water,drinking_water,,,,drinking_water,36.8361993,-1.308913,Water & Sanitation,Nairobi South
drinking_water,drinking_water,,,,drinking_water,36.8362211,-1.3089306,Water & Sanitation,Nairobi South
drinking_water,drinking_water,,,,drinking_water,36.8379004,-1.3083253,Water & Sanitation,Landimawe
drinking_water,drinking_water,,,,drinking_water,36.8375609,-1.307949,Water & Sanitation,Landimawe
drinking_water,drinking_water,,,,drinking_water,36.8372385,-1.3082287,Water & Sanitation,Landimawe
drinking_water,drinking_water,,,,drinking_water,36.8341697,-1.308,Water & Sanitation,Nairobi South
drinking_water,drinking_water,,,,drinking_water,36.8340483,-1.3080319,Water & Sanitation,Nairobi South
Riverbank PEFA academy,school,,,,school,36.8454762,-1.3132053,Education,Landimawe
drinking_water,drinking_water,,,,drinking_water,36.8526815,-1.3156398,Water & Sanitation,Landimawe
drinking_water,drinking_water,,,,drinking_water,36.852201,-1.3155552,Water & Sanitation,Landimawe
drinking_water,drinking_water,,,,drinking_water,36.852144,-1.315539,Water & Sanitation,Landimawe
drinking_water,drinking_water,,,,drinking_water,36.8528514,-1.3157415,Water & Sanitation,Landimawe
drinking_water,drinking_water,,,,drinking_water,36.852536,-1.3157486,Water & Sanitation,Landimawe
drinking_water,drinking_water,,,,drinking_water,36.8520985,-1.3163457,Water & Sanitation,Nairobi South
drinking_water,drinking_water,,,,drinking_water,36.8518435,-1.3163499,Water & Sanitation,Nairobi South
drinking_water,drinking_water,,,,drinking_water,36.8521954,-1.3160949,Water & Sanitation,Landimawe
drinking_water,drinking_water,,,,drinking_water,36.8516951,-1.3164056,Water & Sanitation,Nairobi South
drinking_water,drinking_water,,,,drinking_water,36.8516428,-1.3164447,Water & Sanitation,Nairobi South
drinking_water,drinking_water,,,,drinking_water,36.8512866,-1.3164955,Water & Sanitation,Nairobi South
drinking_water,drinking_water,,,,drinking_water,36.8516796,-1.3152551,Water & Sanitation,Landimawe
drinking_water,drinking_water,,,,drinking_water,36.8518591,-1.3153229,Water & Sanitation,Landimawe
drinking_water,drinking_water,,,,drinking_water,36.8522519,-1.3154585,Water & Sanitation,Landimawe
drinking_water,drinking_water,,,,drinking_water,36.852098,-1.3154949,Water & Sanitation,Landimawe
drinking_water,drinking_water,,,,drinking_water,36.8484931,-1.3136059,Water & Sanitation,Landimawe
drinking_water,drinking_water,,,,drinking_water,36.8485001,-1.3137224,Water & Sanitation,Landimawe
drinking_water,drinking_water,,,,drinking_water,36.8484261,-1.3137259,Water & Sanitation,Landimawe
drinking_water,drinking_water,,,,drinking_water,36.8484139,-1.3137659,Water & Sanitation,Landimawe
Mtwapa Louge Pub,bar,,,,bar,36.9027966,-1.3035708,Food & Drink,Embakasi
drinking_water,drinking_water,,,,drinking_water,36.8385356,-1.3077594,Water & Sanitation,Landimawe
drinking_water,drinking_water,,,,drinking_water,36.8379032,-1.3083436,Water & Sanitation,Landimawe
drinking_water,drinking_water,,,,drinking_water,36.838249,-1.309092,Water & Sanitation,Nairobi South
drinking_water,drinking_water,,,,drinking_water,36.8303503,-1.3090618,Water & Sanitation,Landimawe
drinking_water,drinking_water,,,,drinking_water,36.837264,-1.30819,Water & Sanitation,Landimawe
drinking_water,drinking_water,,,,drinking_water,36.8362785,-1.3087019,Water & Sanitation,Nairobi South
drinking_water,drinking_water,,,,drinking_water,36.836744,-1.309182,Water & Sanitation,Nairobi South
drinking_water,drinking_water,,,,drinking_water,36.8356857,-1.3089588,Water & Sanitation,Nairobi South
drinking_water,drinking_water,,,,drinking_water,36.8352289,-1.3083626,Water & Sanitation,Nairobi South
drinking_water,drinking_water,,,,drinking_water,36.8489287,-1.3136895,Water & Sanitation,Landimawe
drinking_water,drinking_water,,,,drinking_water,36.8501804,-1.3137254,Water & Sanitation,Landimawe
drinking_water,drinking_water,,,,drinking_water,36.8480568,-1.3138936,Water & Sanitation,Landimawe
drinking_water,drinking_water,,,,drinking_water,36.8501187,-1.313782,Water & Sanitation,Landimawe
drinking_water,drinking_water,,,,drinking_water,36.8505965,-1.3137735,Water & Sanitation,Landimawe
drinking_water,drinking_water,,,,drinking_water,36.8503634,-1.3137799,Water & Sanitation,Landimawe
drinking_water,drinking_water,,,,drinking_water,36.8485658,-1.3139185,Water & Sanitation,Landimawe
drinking_water,drinking_water,,,,drinking_water,36.8475858,-1.313924,Water & Sanitation,Landimawe
drinking_water,drinking_water,,,,drinking_water,36.8479144,-1.313929,Water & Sanitation,Landimawe
drinking_water,drinking_water,,,,drinking_water,36.8476799,-1.3139546,Water & Sanitation,Landimawe
drinking_water,drinking_water,,,,drinking_water,36.8494395,-1.3139618,Water & Sanitation,Landimawe
drinking_water,drinking_water,,,,drinking_water,36.8506121,-1.313994,Water & Sanitation,Landimawe
drinking_water,drinking_water,,,,drinking_water,36.8495263,-1.3140617,Water & Sanitation,Landimawe
drinking_water,drinking_water,,,,drinking_water,36.8490616,-1.3139836,Water & Sanitation,Landimawe
drinking_water,drinking_water,,,,drinking_water,36.8491378,-1.3140255,Water & Sanitation,Landimawe
drinking_water,drinking_water,,,,drinking_water,36.8504605,-1.3140381,Water & Sanitation,Landimawe
drinking_water,drinking_water,,,,drinking_water,36.8500423,-1.313963,Water & Sanitation,Landimawe
drinking_water,drinking_water,,,,drinking_water,36.8476703,-1.3140888,Water & Sanitation,Landimawe
drinking_water,drinking_water,,,,drinking_water,36.8506241,-1.3141015,Water & Sanitation,Landimawe
drinking_water,drinking_water,,,,drinking_water,36.8489918,-1.3141097,Water & Sanitation,Landimawe
drinking_water,drinking_water,,,,drinking_water,36.8489967,-1.3141134,Water & Sanitation,Landimawe
drinking_water,drinking_water,,,,drinking_water,36.8494957,-1.3142265,Water & Sanitation,Nairobi South
drinking_water,drinking_water,,,,drinking_water,36.8505704,-1.3141249,Water & Sanitation,Landimawe
drinking_water,drinking_water,,,,drinking_water,36.8494126,-1.3143444,Water & Sanitation,Nairobi South
drinking_water,drinking_water,,,,drinking_water,36.8492373,-1.3144913,Water & Sanitation,Nairobi South
drinking_water,drinking_water,,,,drinking_water,36.8504641,-1.3142701,Water & Sanitation,Landimawe
drinking_water,drinking_water,,,,drinking_water,36.8511602,-1.3147608,Water & Sanitation,Landimawe
drinking_water,drinking_water,,,,drinking_water,36.8512328,-1.3147937,Water & Sanitation,Landimawe
drinking_water,drinking_water,,,,drinking_water,36.8514797,-1.3148226,Water & Sanitation,Landimawe
drinking_water,drinking_water,,,,drinking_water,36.8509232,-1.3144206,Water & Sanitation,Landimawe
drinking_water,drinking_water,,,,drinking_water,36.851482,-1.315118,Water & Sanitation,Landimawe
drinking_water,drinking_water,,,,drinking_water,36.8516122,-1.315209,Water & Sanitation,Landimawe
drinking_water,drinking_water,,,,drinking_water,36.8392036,-1.3074731,Water & Sanitation,Landimawe
drinking_water,drinking_water,,,,drinking_water,36.8392361,-1.3077371,Water & Sanitation,Landimawe
drinking_water,drinking_water,,,,drinking_water,36.848779,-1.313525,Water & Sanitation,Landimawe
drinking_water,drinking_water,,,,drinking_water,36.849274,-1.3135467,Water & Sanitation,Landimawe
drinking_water,drinking_water,,,,drinking_water,36.8495206,-1.3137041,Water & Sanitation,Landimawe
drinking_water,drinking_water,,,,drinking_water,36.8489292,-1.3137216,Water & Sanitation,Landimawe
drinking_water,drinking_water,,,,drinking_water,36.849512,-1.31379,Water & Sanitation,Landimawe
drinking_water,drinking_water,,,,drinking_water,36.8488408,-1.3137357,Water & Sanitation,Landimawe
drinking_water,drinking_water,,,,drinking_water,36.849539,-1.3137459,Water & Sanitation,Landimawe
drinking_water,drinking_water,,,,drinking_water,36.8441692,-1.3123946,Water & Sanitation,Landimawe
drinking_water,drinking_water,,,,drinking_water,36.8516036,-1.3165551,Water & Sanitation,Nairobi South
drinking_water,drinking_water,,,,drinking_water,36.8511805,-1.3165659,Water & Sanitation,Nairobi South
drinking_water,drinking_water,,,,drinking_water,36.8514037,-1.316578,Water & Sanitation,Nairobi South
drinking_water,drinking_water,,,,drinking_water,36.8515566,-1.3166064,Water & Sanitation,Nairobi South
drinking_water,drinking_water,,,,drinking_water,36.8515209,-1.3166198,Water & Sanitation,Nairobi South
drinking_water,drinking_water,,,,drinking_water,36.8486968,-1.3137171,Water & Sanitation,Landimawe
drinking_water,drinking_water,,,,drinking_water,36.8492952,-1.3136858,Water & Sanitation,Landimawe
drinking_water,drinking_water,,,,drinking_water,36.8489699,-1.313686,Water & Sanitation,Landimawe
drinking_water,drinking_water,,,,drinking_water,36.8494212,-1.3143775,Water & Sanitation,Nairobi South
drinking_water,drinking_water,,,,drinking_water,36.8497101,-1.3137738,Water & Sanitation,Landimawe
drinking_water,drinking_water,,,,drinking_water,36.8494281,-1.3146231,Water & Sanitation,Nairobi South
drinking_water,drinking_water,,,,drinking_water,36.8491542,-1.3146301,Water & Sanitation,Nairobi South
drinking_water,drinking_water,,,,drinking_water,36.849128,-1.3147389,Water & Sanitation,Nairobi South
drinking_water,drinking_water,,,,drinking_water,36.8486741,-1.3152247,Water & Sanitation,Nairobi South
drinking_water,drinking_water,,,,drinking_water,36.8486736,-1.3152434,Water & Sanitation,Nairobi South
drinking_water,drinking_water,,,,drinking_water,36.8491874,-1.3153045,Water & Sanitation,Nairobi South
drinking_water,drinking_water,,,,drinking_water,36.8490974,-1.3153102,Water & Sanitation,Nairobi South
drinking_water,drinking_water,,,,drinking_water,36.8489221,-1.315318,Water & Sanitation,Nairobi South
toilets,toilets,,,,toilets,36.8862357,-1.3199943,Water & Sanitation,Kware
drinking_water,drinking_water,,,,drinking_water,36.8440024,-1.3125312,Water & Sanitation,Nairobi South
drinking_water,drinking_water,,,,drinking_water,36.8413258,-1.3069856,Water & Sanitation,Landimawe
drinking_water,drinking_water,,,,drinking_water,36.8421337,-1.3103276,Water & Sanitation,Landimawe
drinking_water,drinking_water,,,,drinking_water,36.842409,-1.3104734,Water & Sanitation,Landimawe
drinking_water,drinking_water,,,,drinking_water,36.8422057,-1.3106129,Water & Sanitation,Landimawe
drinking_water,drinking_water,,,,drinking_water,36.842386,-1.3104211,Water & Sanitation,Landimawe
drinking_water,drinking_water,,,,drinking_water,36.8475554,-1.313808,Water & Sanitation,Landimawe
drinking_water,drinking_water,,,,drinking_water,36.8476319,-1.31385,Water & Sanitation,Landimawe
drinking_water,drinking_water,,,,drinking_water,36.8474716,-1.3139817,Water & Sanitation,Landimawe
drinking_water,drinking_water,,,,drinking_water,36.8475102,-1.3140153,Water & Sanitation,Landimawe
drinking_water,drinking_water,,,,drinking_water,36.8479171,-1.3143408,Water & Sanitation,Nairobi South
drinking_water,drinking_water,,,,drinking_water,36.8432,-1.31216,Water & Sanitation,Nairobi South
drinking_water,drinking_water,,,,drinking_water,36.8429701,-1.312375,Water & Sanitation,Nairobi South
drinking_water,drinking_water,,,,drinking_water,36.843624,-1.312399,Water & Sanitation,Nairobi South
drinking_water,drinking_water,,,,drinking_water,36.846217,-1.313455,Water & Sanitation,Landimawe
drinking_water,drinking_water,,,,drinking_water,36.8463694,-1.313529,Water & Sanitation,Landimawe
drinking_water,drinking_water,,,,drinking_water,36.8462112,-1.3135538,Water & Sanitation,Landimawe
drinking_water,drinking_water,,,,drinking_water,36.8463515,-1.3135737,Water & Sanitation,Landimawe
drinking_water,drinking_water,,,,drinking_water,36.8465549,-1.3135797,Water & Sanitation,Landimawe
drinking_water,drinking_water,,,,drinking_water,36.8463261,-1.3136119,Water & Sanitation,Landimawe
drinking_water,drinking_water,,,,drinking_water,36.8464646,-1.3136467,Water & Sanitation,Landimawe
drinking_water,drinking_water,,,,drinking_water,36.8467651,-1.3137284,Water & Sanitation,Landimawe
drinking_water,drinking_water,,,,drinking_water,36.8466001,-1.3137309,Water & Sanitation,Landimawe
drinking_water,drinking_water,,,,drinking_water,36.846672,-1.313732,Water & Sanitation,Landimawe
drinking_water,drinking_water,,,,drinking_water,36.8470576,-1.3137752,Water & Sanitation,Landimawe
drinking_water,drinking_water,,,,drinking_water,36.8467531,-1.313782,Water & Sanitation,Landimawe
Maria Goretti Nursery School,school,,,,school,36.8819929,-1.3135107,Education,Kware
drinking_water,drinking_water,,,,drinking_water,36.8438903,-1.3118268,Water & Sanitation,Landimawe
drinking_water,drinking_water,,,,drinking_water,36.8451467,-1.3129122,Water & Sanitation,Landimawe
drinking_water,drinking_water,,,,drinking_water,36.8450638,-1.312972,Water & Sanitation,Landimawe
drinking_water,drinking_water,,,,drinking_water,36.8451587,-1.3129984,Water & Sanitation,Landimawe
drinking_water,drinking_water,,,,drinking_water,36.8455906,-1.3132864,Water & Sanitation,Landimawe
drinking_water,drinking_water,,,,drinking_water,36.8457038,-1.3133745,Water & Sanitation,Landimawe
drinking_water,drinking_water,,,,drinking_water,36.8460294,-1.3136098,Water & Sanitation,Nairobi South
drinking_water,drinking_water,,,,drinking_water,36.8459947,-1.313159,Water & Sanitation,Landimawe
drinking_water,drinking_water,,,,drinking_water,36.8453201,-1.3129264,Water & Sanitation,Landimawe
drinking_water,drinking_water,,,,drinking_water,36.8463905,-1.3136767,Water & Sanitation,Landimawe
drinking_water,drinking_water,,,,drinking_water,36.8410357,-1.309749,Water & Sanitation,Landimawe
drinking_water,drinking_water,,,,drinking_water,36.8415895,-1.310283,Water & Sanitation,Landimawe
drinking_water,drinking_water,,,,drinking_water,36.8439626,-1.3121948,Water & Sanitation,Landimawe
drinking_water,drinking_water,,,,drinking_water,36.8440029,-1.3122895,Water & Sanitation,Landimawe
drinking_water,drinking_water,,,,drinking_water,36.8436253,-1.3122936,Water & Sanitation,Nairobi South
drinking_water,drinking_water,,,,drinking_water,36.8477808,-1.3137377,Water & Sanitation,Landimawe
drinking_water,drinking_water,,,,drinking_water,36.8400705,-1.3093638,Water & Sanitation,Nairobi South
drinking_water,drinking_water,,,,drinking_water,36.8401891,-1.3094157,Water & Sanitation,Nairobi South
drinking_water,drinking_water,,,,drinking_water,36.8406201,-1.3097043,Water & Sanitation,Nairobi South
drinking_water,drinking_water,,,,drinking_water,36.8406037,-1.3094462,Water & Sanitation,Nairobi South
drinking_water,drinking_water,,,,drinking_water,36.8413514,-1.3070301,Water & Sanitation,Landimawe
drinking_water,drinking_water,,,,drinking_water,36.8406718,-1.3093421,Water & Sanitation,Nairobi South
drinking_water,drinking_water,,,,drinking_water,36.8406919,-1.3087338,Water & Sanitation,Nairobi South
drinking_water,drinking_water,,,,drinking_water,36.8406737,-1.3093255,Water & Sanitation,Nairobi South
drinking_water,drinking_water,,,,drinking_water,36.8420427,-1.3100808,Water & Sanitation,Landimawe
drinking_water,drinking_water,,,,drinking_water,36.8424001,-1.310364,Water & Sanitation,Landimawe
drinking_water,drinking_water,,,,drinking_water,36.842449,-1.31062,Water & Sanitation,Landimawe
drinking_water,drinking_water,,,,drinking_water,36.842403,-1.3106934,Water & Sanitation,Landimawe
drinking_water,drinking_water,,,,drinking_water,36.8423639,-1.310833,Water & Sanitation,Nairobi South
drinking_water,drinking_water,,,,drinking_water,36.8414133,-1.3099431,Water & Sanitation,Landimawe
drinking_water,drinking_water,,,,drinking_water,36.8365306,-1.3091177,Water & Sanitation,Nairobi South
drinking_water,drinking_water,,,,drinking_water,36.8427857,-1.3105354,Water & Sanitation,Landimawe
drinking_water,drinking_water,,,,drinking_water,36.8426651,-1.310944,Water & Sanitation,Nairobi South
drinking_water,drinking_water,,,,drinking_water,36.842664,-1.310946,Water & Sanitation,Nairobi South
drinking_water,drinking_water,,,,drinking_water,36.842634,-1.3111028,Water & Sanitation,Nairobi South
drinking_water,drinking_water,,,,drinking_water,36.8424829,-1.3112461,Water & Sanitation,Nairobi South
drinking_water,drinking_water,,,,drinking_water,36.842146,-1.3112489,Water & Sanitation,Nairobi South
